X,Y,fid,id,left,top,right,bottom,row_index,col_index,ELEV_1
192422.790326637,5038261.41821422,695,695,192172.790326637,5038511.41821422,192672.790326637,5038011.41821422,1,21,137.690002441406
192422.790326637,5037761.41821422,696,696,192172.790326637,5038011.41821422,192672.790326637,5037511.41821422,2,21,170.479995727539
192422.790326637,5037261.41821422,697,697,192172.790326637,5037511.41821422,192672.790326637,5037011.41821422,3,21,168.679992675781
192422.790326637,5036761.41821422,698,698,192172.790326637,5037011.41821422,192672.790326637,5036511.41821422,4,21,167.360000610352
192422.790326637,5036261.41821422,699,699,192172.790326637,5036511.41821422,192672.790326637,5036011.41821422,5,21,148.509994506836
192422.790326637,5035761.41821422,700,700,192172.790326637,5036011.41821422,192672.790326637,5035511.41821422,6,21,143.080001831055
192422.790326637,5035261.41821422,701,701,192172.790326637,5035511.41821422,192672.790326637,5035011.41821422,7,21,148.009994506836
192422.790326637,5034761.41821422,702,702,192172.790326637,5035011.41821422,192672.790326637,5034511.41821422,8,21,169.509994506836
192422.790326637,5034261.41821422,703,703,192172.790326637,5034511.41821422,192672.790326637,5034011.41821422,9,21,182.529998779297
192422.790326637,5033761.41821422,704,704,192172.790326637,5034011.41821422,192672.790326637,5033511.41821422,10,21,179.90998840332
192422.790326637,5033261.41821422,705,705,192172.790326637,5033511.41821422,192672.790326637,5033011.41821422,11,21,224.940002441406
192422.790326637,5032761.41821422,706,706,192172.790326637,5033011.41821422,192672.790326637,5032511.41821422,12,21,215.589996337891
192422.790326637,5032261.41821422,707,707,192172.790326637,5032511.41821422,192672.790326637,5032011.41821422,13,21,229.709991455078
192422.790326637,5031761.41821422,708,708,192172.790326637,5032011.41821422,192672.790326637,5031511.41821422,14,21,242.970001220703
192422.790326637,5031261.41821422,709,709,192172.790326637,5031511.41821422,192672.790326637,5031011.41821422,15,21,242.649993896484
192422.790326637,5030761.41821422,710,710,192172.790326637,5031011.41821422,192672.790326637,5030511.41821422,16,21,242.610000610352
192422.790326637,5030261.41821422,711,711,192172.790326637,5030511.41821422,192672.790326637,5030011.41821422,17,21,220.31999206543
192422.790326637,5029761.41821422,712,712,192172.790326637,5030011.41821422,192672.790326637,5029511.41821422,18,21,183.099990844727
192422.790326637,5029261.41821422,713,713,192172.790326637,5029511.41821422,192672.790326637,5029011.41821422,19,21,178.559997558594
192422.790326637,5028761.41821422,714,714,192172.790326637,5029011.41821422,192672.790326637,5028511.41821422,20,21,206.399993896484
192422.790326637,5028261.41821422,715,715,192172.790326637,5028511.41821422,192672.790326637,5028011.41821422,21,21,218.059997558594
192422.790326637,5027761.41821422,716,716,192172.790326637,5028011.41821422,192672.790326637,5027511.41821422,22,21,225.589996337891
192422.790326637,5027261.41821422,717,717,192172.790326637,5027511.41821422,192672.790326637,5027011.41821422,23,21,227.690002441406
192422.790326637,5026761.41821422,718,718,192172.790326637,5027011.41821422,192672.790326637,5026511.41821422,24,21,239.399993896484
192422.790326637,5026261.41821422,719,719,192172.790326637,5026511.41821422,192672.790326637,5026011.41821422,25,21,257.359985351562
192422.790326637,5025761.41821422,720,720,192172.790326637,5026011.41821422,192672.790326637,5025511.41821422,26,21,266.109985351562
192422.790326637,5025261.41821422,721,721,192172.790326637,5025511.41821422,192672.790326637,5025011.41821422,27,21,284.119995117188
192422.790326637,5024761.41821422,722,722,192172.790326637,5025011.41821422,192672.790326637,5024511.41821422,28,21,286.459991455078
192422.790326637,5024261.41821422,723,723,192172.790326637,5024511.41821422,192672.790326637,5024011.41821422,29,21,306.109985351562
192422.790326637,5023761.41821422,724,724,192172.790326637,5024011.41821422,192672.790326637,5023511.41821422,30,21,346.389984130859
192422.790326637,5023261.41821422,725,725,192172.790326637,5023511.41821422,192672.790326637,5023011.41821422,31,21,356.019989013672
192422.790326637,5022761.41821422,726,726,192172.790326637,5023011.41821422,192672.790326637,5022511.41821422,32,21,376.660003662109
192922.790326637,5038761.41821422,727,727,192672.790326637,5039011.41821422,193172.790326637,5038511.41821422,0,22,181.509994506836
192922.790326637,5038261.41821422,728,728,192672.790326637,5038511.41821422,193172.790326637,5038011.41821422,1,22,156.089996337891
192922.790326637,5037761.41821422,729,729,192672.790326637,5038011.41821422,193172.790326637,5037511.41821422,2,22,144.089996337891
192922.790326637,5037261.41821422,730,730,192672.790326637,5037511.41821422,193172.790326637,5037011.41821422,3,22,165.449996948242
192922.790326637,5036761.41821422,731,731,192672.790326637,5037011.41821422,193172.790326637,5036511.41821422,4,22,166.580001831055
192922.790326637,5036261.41821422,732,732,192672.790326637,5036511.41821422,193172.790326637,5036011.41821422,5,22,144.489990234375
192922.790326637,5035761.41821422,733,733,192672.790326637,5036011.41821422,193172.790326637,5035511.41821422,6,22,144.399993896484
192922.790326637,5035261.41821422,734,734,192672.790326637,5035511.41821422,193172.790326637,5035011.41821422,7,22,143.169998168945
192922.790326637,5034761.41821422,735,735,192672.790326637,5035011.41821422,193172.790326637,5034511.41821422,8,22,145.690002441406
192922.790326637,5034261.41821422,736,736,192672.790326637,5034511.41821422,193172.790326637,5034011.41821422,9,22,152.080001831055
192922.790326637,5033761.41821422,737,737,192672.790326637,5034011.41821422,193172.790326637,5033511.41821422,10,22,198.429992675781
192922.790326637,5033261.41821422,738,738,192672.790326637,5033511.41821422,193172.790326637,5033011.41821422,11,22,193.919998168945
192922.790326637,5032761.41821422,739,739,192672.790326637,5033011.41821422,193172.790326637,5032511.41821422,12,22,210.199996948242
192922.790326637,5032261.41821422,740,740,192672.790326637,5032511.41821422,193172.790326637,5032011.41821422,13,22,232.889999389648
192922.790326637,5031761.41821422,741,741,192672.790326637,5032011.41821422,193172.790326637,5031511.41821422,14,22,254.239990234375
192922.790326637,5031261.41821422,742,742,192672.790326637,5031511.41821422,193172.790326637,5031011.41821422,15,22,241.220001220703
192922.790326637,5030761.41821422,743,743,192672.790326637,5031011.41821422,193172.790326637,5030511.41821422,16,22,234.289993286133
192922.790326637,5030261.41821422,744,744,192672.790326637,5030511.41821422,193172.790326637,5030011.41821422,17,22,218.919998168945
192922.790326637,5029761.41821422,745,745,192672.790326637,5030011.41821422,193172.790326637,5029511.41821422,18,22,187.5
192922.790326637,5029261.41821422,746,746,192672.790326637,5029511.41821422,193172.790326637,5029011.41821422,19,22,180.039993286133
192922.790326637,5028761.41821422,747,747,192672.790326637,5029011.41821422,193172.790326637,5028511.41821422,20,22,183.529998779297
192922.790326637,5028261.41821422,748,748,192672.790326637,5028511.41821422,193172.790326637,5028011.41821422,21,22,219.40998840332
192922.790326637,5027761.41821422,749,749,192672.790326637,5028011.41821422,193172.790326637,5027511.41821422,22,22,244.970001220703
192922.790326637,5027261.41821422,750,750,192672.790326637,5027511.41821422,193172.790326637,5027011.41821422,23,22,257.369995117188
192922.790326637,5026761.41821422,751,751,192672.790326637,5027011.41821422,193172.790326637,5026511.41821422,24,22,264.570007324219
192922.790326637,5026261.41821422,752,752,192672.790326637,5026511.41821422,193172.790326637,5026011.41821422,25,22,281.139984130859
192922.790326637,5025761.41821422,753,753,192672.790326637,5026011.41821422,193172.790326637,5025511.41821422,26,22,291.720001220703
192922.790326637,5025261.41821422,754,754,192672.790326637,5025511.41821422,193172.790326637,5025011.41821422,27,22,325.5
192922.790326637,5024761.41821422,755,755,192672.790326637,5025011.41821422,193172.790326637,5024511.41821422,28,22,293.239990234375
192922.790326637,5024261.41821422,756,756,192672.790326637,5024511.41821422,193172.790326637,5024011.41821422,29,22,370.049987792969
192922.790326637,5023761.41821422,757,757,192672.790326637,5024011.41821422,193172.790326637,5023511.41821422,30,22,421.919982910156
192922.790326637,5023261.41821422,758,758,192672.790326637,5023511.41821422,193172.790326637,5023011.41821422,31,22,391.549987792969
192922.790326637,5022761.41821422,759,759,192672.790326637,5023011.41821422,193172.790326637,5022511.41821422,32,22,418.779998779297
193422.790326637,5038761.41821422,760,760,193172.790326637,5039011.41821422,193672.790326637,5038511.41821422,0,23,197.970001220703
193422.790326637,5038261.41821422,761,761,193172.790326637,5038511.41821422,193672.790326637,5038011.41821422,1,23,171.080001831055
193422.790326637,5037761.41821422,762,762,193172.790326637,5038011.41821422,193672.790326637,5037511.41821422,2,23,137.959991455078
193422.790326637,5037261.41821422,763,763,193172.790326637,5037511.41821422,193672.790326637,5037011.41821422,3,23,160.599990844727
193422.790326637,5036761.41821422,764,764,193172.790326637,5037011.41821422,193672.790326637,5036511.41821422,4,23,152.529998779297
193422.790326637,5036261.41821422,765,765,193172.790326637,5036511.41821422,193672.790326637,5036011.41821422,5,23,138.669998168945
193422.790326637,5035761.41821422,766,766,193172.790326637,5036011.41821422,193672.790326637,5035511.41821422,6,23,159.149993896484
193422.790326637,5035261.41821422,767,767,193172.790326637,5035511.41821422,193672.790326637,5035011.41821422,7,23,173.649993896484
193422.790326637,5034761.41821422,768,768,193172.790326637,5035011.41821422,193672.790326637,5034511.41821422,8,23,139.259994506836
193422.790326637,5034261.41821422,769,769,193172.790326637,5034511.41821422,193672.790326637,5034011.41821422,9,23,148.339996337891
193422.790326637,5033761.41821422,770,770,193172.790326637,5034011.41821422,193672.790326637,5033511.41821422,10,23,156.970001220703
193422.790326637,5033261.41821422,771,771,193172.790326637,5033511.41821422,193672.790326637,5033011.41821422,11,23,203
193422.790326637,5032761.41821422,772,772,193172.790326637,5033011.41821422,193672.790326637,5032511.41821422,12,23,208.40998840332
193422.790326637,5032261.41821422,773,773,193172.790326637,5032511.41821422,193672.790326637,5032011.41821422,13,23,224.709991455078
193422.790326637,5031761.41821422,774,774,193172.790326637,5032011.41821422,193672.790326637,5031511.41821422,14,23,231.559997558594
193422.790326637,5031261.41821422,775,775,193172.790326637,5031511.41821422,193672.790326637,5031011.41821422,15,23,218.169998168945
193422.790326637,5030761.41821422,776,776,193172.790326637,5031011.41821422,193672.790326637,5030511.41821422,16,23,231.799987792969
193422.790326637,5030261.41821422,777,777,193172.790326637,5030511.41821422,193672.790326637,5030011.41821422,17,23,223.239990234375
193422.790326637,5029761.41821422,778,778,193172.790326637,5030011.41821422,193672.790326637,5029511.41821422,18,23,198.979995727539
193422.790326637,5029261.41821422,779,779,193172.790326637,5029511.41821422,193672.790326637,5029011.41821422,19,23,178.519989013672
193422.790326637,5028761.41821422,780,780,193172.790326637,5029011.41821422,193672.790326637,5028511.41821422,20,23,182.539993286133
193422.790326637,5028261.41821422,781,781,193172.790326637,5028511.41821422,193672.790326637,5028011.41821422,21,23,224.779998779297
193422.790326637,5027761.41821422,782,782,193172.790326637,5028011.41821422,193672.790326637,5027511.41821422,22,23,264.009979248047
193422.790326637,5027261.41821422,783,783,193172.790326637,5027511.41821422,193672.790326637,5027011.41821422,23,23,304.489990234375
193422.790326637,5026761.41821422,784,784,193172.790326637,5027011.41821422,193672.790326637,5026511.41821422,24,23,296.309997558594
193422.790326637,5026261.41821422,785,785,193172.790326637,5026511.41821422,193672.790326637,5026011.41821422,25,23,320.880004882812
193422.790326637,5025761.41821422,786,786,193172.790326637,5026011.41821422,193672.790326637,5025511.41821422,26,23,331.259979248047
193422.790326637,5025261.41821422,787,787,193172.790326637,5025511.41821422,193672.790326637,5025011.41821422,27,23,324.799987792969
193422.790326637,5024761.41821422,788,788,193172.790326637,5025011.41821422,193672.790326637,5024511.41821422,28,23,370.5
193422.790326637,5024261.41821422,789,789,193172.790326637,5024511.41821422,193672.790326637,5024011.41821422,29,23,370.869995117188
193422.790326637,5023761.41821422,790,790,193172.790326637,5024011.41821422,193672.790326637,5023511.41821422,30,23,417.839996337891
193422.790326637,5023261.41821422,791,791,193172.790326637,5023511.41821422,193672.790326637,5023011.41821422,31,23,390.660003662109
193422.790326637,5022761.41821422,792,792,193172.790326637,5023011.41821422,193672.790326637,5022511.41821422,32,23,371.169982910156
193922.790326637,5038761.41821422,793,793,193672.790326637,5039011.41821422,194172.790326637,5038511.41821422,0,24,178.989990234375
193922.790326637,5038261.41821422,794,794,193672.790326637,5038511.41821422,194172.790326637,5038011.41821422,1,24,194.800003051758
193922.790326637,5037761.41821422,795,795,193672.790326637,5038011.41821422,194172.790326637,5037511.41821422,2,24,147.779998779297
193922.790326637,5037261.41821422,796,796,193672.790326637,5037511.41821422,194172.790326637,5037011.41821422,3,24,153.899993896484
193922.790326637,5036761.41821422,797,797,193672.790326637,5037011.41821422,194172.790326637,5036511.41821422,4,24,157.160003662109
193922.790326637,5036261.41821422,798,798,193672.790326637,5036511.41821422,194172.790326637,5036011.41821422,5,24,161.619995117188
193922.790326637,5035761.41821422,799,799,193672.790326637,5036011.41821422,194172.790326637,5035511.41821422,6,24,157.190002441406
193922.790326637,5035261.41821422,800,800,193672.790326637,5035511.41821422,194172.790326637,5035011.41821422,7,24,159.729995727539
193922.790326637,5034761.41821422,801,801,193672.790326637,5035011.41821422,194172.790326637,5034511.41821422,8,24,158.599990844727
193922.790326637,5034261.41821422,802,802,193672.790326637,5034511.41821422,194172.790326637,5034011.41821422,9,24,139.229995727539
193922.790326637,5033761.41821422,803,803,193672.790326637,5034011.41821422,194172.790326637,5033511.41821422,10,24,150.809997558594
193922.790326637,5033261.41821422,804,804,193672.790326637,5033511.41821422,194172.790326637,5033011.41821422,11,24,191.940002441406
193922.790326637,5032761.41821422,805,805,193672.790326637,5033011.41821422,194172.790326637,5032511.41821422,12,24,182.56999206543
193922.790326637,5032261.41821422,806,806,193672.790326637,5032511.41821422,194172.790326637,5032011.41821422,13,24,196.190002441406
193922.790326637,5031761.41821422,807,807,193672.790326637,5032011.41821422,194172.790326637,5031511.41821422,14,24,206.940002441406
193922.790326637,5031261.41821422,808,808,193672.790326637,5031511.41821422,194172.790326637,5031011.41821422,15,24,224.789993286133
193922.790326637,5030761.41821422,809,809,193672.790326637,5031011.41821422,194172.790326637,5030511.41821422,16,24,224.899993896484
193922.790326637,5030261.41821422,810,810,193672.790326637,5030511.41821422,194172.790326637,5030011.41821422,17,24,220.879989624023
193922.790326637,5029761.41821422,811,811,193672.790326637,5030011.41821422,194172.790326637,5029511.41821422,18,24,204.110000610352
193922.790326637,5029261.41821422,812,812,193672.790326637,5029511.41821422,194172.790326637,5029011.41821422,19,24,180.199996948242
193922.790326637,5028761.41821422,813,813,193672.790326637,5029011.41821422,194172.790326637,5028511.41821422,20,24,191.339996337891
193922.790326637,5028261.41821422,814,814,193672.790326637,5028511.41821422,194172.790326637,5028011.41821422,21,24,245.559997558594
193922.790326637,5027761.41821422,815,815,193672.790326637,5028011.41821422,194172.790326637,5027511.41821422,22,24,303.72998046875
193922.790326637,5027261.41821422,816,816,193672.790326637,5027511.41821422,194172.790326637,5027011.41821422,23,24,330.630004882812
193922.790326637,5026761.41821422,817,817,193672.790326637,5027011.41821422,194172.790326637,5026511.41821422,24,24,337.630004882812
193922.790326637,5026261.41821422,818,818,193672.790326637,5026511.41821422,194172.790326637,5026011.41821422,25,24,315.359985351562
193922.790326637,5025761.41821422,819,819,193672.790326637,5026011.41821422,194172.790326637,5025511.41821422,26,24,304.459991455078
193922.790326637,5025261.41821422,820,820,193672.790326637,5025511.41821422,194172.790326637,5025011.41821422,27,24,307.739990234375
193922.790326637,5024761.41821422,821,821,193672.790326637,5025011.41821422,194172.790326637,5024511.41821422,28,24,330.529998779297
193922.790326637,5024261.41821422,822,822,193672.790326637,5024511.41821422,194172.790326637,5024011.41821422,29,24,341.799987792969
193922.790326637,5023761.41821422,823,823,193672.790326637,5024011.41821422,194172.790326637,5023511.41821422,30,24,343.859985351562
193922.790326637,5023261.41821422,824,824,193672.790326637,5023511.41821422,194172.790326637,5023011.41821422,31,24,348.380004882812
193922.790326637,5022761.41821422,825,825,193672.790326637,5023011.41821422,194172.790326637,5022511.41821422,32,24,334.97998046875
194422.790326637,5038761.41821422,826,826,194172.790326637,5039011.41821422,194672.790326637,5038511.41821422,0,25,200.330001831055
194422.790326637,5038261.41821422,827,827,194172.790326637,5038511.41821422,194672.790326637,5038011.41821422,1,25,178.009994506836
194422.790326637,5037761.41821422,828,828,194172.790326637,5038011.41821422,194672.790326637,5037511.41821422,2,25,200.379989624023
194422.790326637,5037261.41821422,829,829,194172.790326637,5037511.41821422,194672.790326637,5037011.41821422,3,25,211.940002441406
194422.790326637,5036761.41821422,830,830,194172.790326637,5037011.41821422,194672.790326637,5036511.41821422,4,25,200.099990844727
194422.790326637,5036261.41821422,831,831,194172.790326637,5036511.41821422,194672.790326637,5036011.41821422,5,25,192.690002441406
194422.790326637,5035761.41821422,832,832,194172.790326637,5036011.41821422,194672.790326637,5035511.41821422,6,25,173.080001831055
194422.790326637,5035261.41821422,833,833,194172.790326637,5035511.41821422,194672.790326637,5035011.41821422,7,25,153.839996337891
194422.790326637,5034761.41821422,834,834,194172.790326637,5035011.41821422,194672.790326637,5034511.41821422,8,25,158.369995117188
194422.790326637,5034261.41821422,835,835,194172.790326637,5034511.41821422,194672.790326637,5034011.41821422,9,25,154.970001220703
194422.790326637,5033761.41821422,836,836,194172.790326637,5034011.41821422,194672.790326637,5033511.41821422,10,25,140.470001220703
194422.790326637,5033261.41821422,837,837,194172.790326637,5033511.41821422,194672.790326637,5033011.41821422,11,25,145.029998779297
194422.790326637,5032761.41821422,838,838,194172.790326637,5033011.41821422,194672.790326637,5032511.41821422,12,25,140.860000610352
194422.790326637,5032261.41821422,839,839,194172.790326637,5032511.41821422,194672.790326637,5032011.41821422,13,25,157.080001831055
194422.790326637,5031761.41821422,840,840,194172.790326637,5032011.41821422,194672.790326637,5031511.41821422,14,25,173.699996948242
194422.790326637,5031261.41821422,841,841,194172.790326637,5031511.41821422,194672.790326637,5031011.41821422,15,25,199.639999389648
194422.790326637,5030761.41821422,842,842,194172.790326637,5031011.41821422,194672.790326637,5030511.41821422,16,25,213.599990844727
194422.790326637,5030261.41821422,843,843,194172.790326637,5030511.41821422,194672.790326637,5030011.41821422,17,25,214.779998779297
194422.790326637,5029761.41821422,844,844,194172.790326637,5030011.41821422,194672.790326637,5029511.41821422,18,25,195.860000610352
194422.790326637,5029261.41821422,845,845,194172.790326637,5029511.41821422,194672.790326637,5029011.41821422,19,25,182.110000610352
194422.790326637,5028761.41821422,846,846,194172.790326637,5029011.41821422,194672.790326637,5028511.41821422,20,25,207.459991455078
194422.790326637,5028261.41821422,847,847,194172.790326637,5028511.41821422,194672.790326637,5028011.41821422,21,25,241.110000610352
194422.790326637,5027761.41821422,848,848,194172.790326637,5028011.41821422,194672.790326637,5027511.41821422,22,25,293.119995117188
194422.790326637,5027261.41821422,849,849,194172.790326637,5027511.41821422,194672.790326637,5027011.41821422,23,25,304.149993896484
194422.790326637,5026761.41821422,850,850,194172.790326637,5027011.41821422,194672.790326637,5026511.41821422,24,25,315.009979248047
194422.790326637,5026261.41821422,851,851,194172.790326637,5026511.41821422,194672.790326637,5026011.41821422,25,25,316.209991455078
194422.790326637,5025761.41821422,852,852,194172.790326637,5026011.41821422,194672.790326637,5025511.41821422,26,25,290.5
194422.790326637,5025261.41821422,853,853,194172.790326637,5025511.41821422,194672.790326637,5025011.41821422,27,25,303.419982910156
194422.790326637,5024761.41821422,854,854,194172.790326637,5025011.41821422,194672.790326637,5024511.41821422,28,25,308.039978027344
194422.790326637,5024261.41821422,855,855,194172.790326637,5024511.41821422,194672.790326637,5024011.41821422,29,25,324.009979248047
194422.790326637,5023761.41821422,856,856,194172.790326637,5024011.41821422,194672.790326637,5023511.41821422,30,25,314.679992675781
194422.790326637,5023261.41821422,857,857,194172.790326637,5023511.41821422,194672.790326637,5023011.41821422,31,25,348.959991455078
194422.790326637,5022761.41821422,858,858,194172.790326637,5023011.41821422,194672.790326637,5022511.41821422,32,25,311.25
194922.790326637,5038761.41821422,859,859,194672.790326637,5039011.41821422,195172.790326637,5038511.41821422,0,26,205.080001831055
194922.790326637,5038261.41821422,860,860,194672.790326637,5038511.41821422,195172.790326637,5038011.41821422,1,26,203.599990844727
194922.790326637,5037761.41821422,861,861,194672.790326637,5038011.41821422,195172.790326637,5037511.41821422,2,26,225.869995117188
194922.790326637,5037261.41821422,862,862,194672.790326637,5037511.41821422,195172.790326637,5037011.41821422,3,26,234.06999206543
194922.790326637,5036761.41821422,863,863,194672.790326637,5037011.41821422,195172.790326637,5036511.41821422,4,26,224.309997558594
194922.790326637,5036261.41821422,864,864,194672.790326637,5036511.41821422,195172.790326637,5036011.41821422,5,26,221.119995117188
194922.790326637,5035761.41821422,865,865,194672.790326637,5036011.41821422,195172.790326637,5035511.41821422,6,26,243.220001220703
194922.790326637,5035261.41821422,866,866,194672.790326637,5035511.41821422,195172.790326637,5035011.41821422,7,26,209.029998779297
194922.790326637,5034761.41821422,867,867,194672.790326637,5035011.41821422,195172.790326637,5034511.41821422,8,26,152.979995727539
194922.790326637,5034261.41821422,868,868,194672.790326637,5034511.41821422,195172.790326637,5034011.41821422,9,26,182.669998168945
194922.790326637,5033761.41821422,869,869,194672.790326637,5034011.41821422,195172.790326637,5033511.41821422,10,26,162.139999389648
194922.790326637,5033261.41821422,870,870,194672.790326637,5033511.41821422,195172.790326637,5033011.41821422,11,26,171.119995117188
194922.790326637,5032761.41821422,871,871,194672.790326637,5033011.41821422,195172.790326637,5032511.41821422,12,26,159.349990844727
194922.790326637,5032261.41821422,872,872,194672.790326637,5032511.41821422,195172.790326637,5032011.41821422,13,26,147
194922.790326637,5031761.41821422,873,873,194672.790326637,5032011.41821422,195172.790326637,5031511.41821422,14,26,139.759994506836
194922.790326637,5031261.41821422,874,874,194672.790326637,5031511.41821422,195172.790326637,5031011.41821422,15,26,150.239990234375
194922.790326637,5030761.41821422,875,875,194672.790326637,5031011.41821422,195172.790326637,5030511.41821422,16,26,194.039993286133
194922.790326637,5030261.41821422,876,876,194672.790326637,5030511.41821422,195172.790326637,5030011.41821422,17,26,205.799987792969
194922.790326637,5029761.41821422,877,877,194672.790326637,5030011.41821422,195172.790326637,5029511.41821422,18,26,199.349990844727
194922.790326637,5029261.41821422,878,878,194672.790326637,5029511.41821422,195172.790326637,5029011.41821422,19,26,182.349990844727
194922.790326637,5028761.41821422,879,879,194672.790326637,5029011.41821422,195172.790326637,5028511.41821422,20,26,217.059997558594
194922.790326637,5028261.41821422,880,880,194672.790326637,5028511.41821422,195172.790326637,5028011.41821422,21,26,242.739990234375
194922.790326637,5027761.41821422,881,881,194672.790326637,5028011.41821422,195172.790326637,5027511.41821422,22,26,268.799987792969
194922.790326637,5027261.41821422,882,882,194672.790326637,5027511.41821422,195172.790326637,5027011.41821422,23,26,284
194922.790326637,5026761.41821422,883,883,194672.790326637,5027011.41821422,195172.790326637,5026511.41821422,24,26,299.869995117188
194922.790326637,5026261.41821422,884,884,194672.790326637,5026511.41821422,195172.790326637,5026011.41821422,25,26,312.190002441406
194922.790326637,5025761.41821422,885,885,194672.790326637,5026011.41821422,195172.790326637,5025511.41821422,26,26,293.859985351562
194922.790326637,5025261.41821422,886,886,194672.790326637,5025511.41821422,195172.790326637,5025011.41821422,27,26,272.199981689453
194922.790326637,5024761.41821422,887,887,194672.790326637,5025011.41821422,195172.790326637,5024511.41821422,28,26,280.380004882812
194922.790326637,5024261.41821422,888,888,194672.790326637,5024511.41821422,195172.790326637,5024011.41821422,29,26,287.239990234375
194922.790326637,5023761.41821422,889,889,194672.790326637,5024011.41821422,195172.790326637,5023511.41821422,30,26,291.100006103516
194922.790326637,5023261.41821422,890,890,194672.790326637,5023511.41821422,195172.790326637,5023011.41821422,31,26,320.380004882812
194922.790326637,5022761.41821422,891,891,194672.790326637,5023011.41821422,195172.790326637,5022511.41821422,32,26,330.600006103516
195422.790326637,5038761.41821422,892,892,195172.790326637,5039011.41821422,195672.790326637,5038511.41821422,0,27,224.589996337891
195422.790326637,5038261.41821422,893,893,195172.790326637,5038511.41821422,195672.790326637,5038011.41821422,1,27,225.080001831055
195422.790326637,5037761.41821422,894,894,195172.790326637,5038011.41821422,195672.790326637,5037511.41821422,2,27,237.879989624023
195422.790326637,5037261.41821422,895,895,195172.790326637,5037511.41821422,195672.790326637,5037011.41821422,3,27,242.599990844727
195422.790326637,5036761.41821422,896,896,195172.790326637,5037011.41821422,195672.790326637,5036511.41821422,4,27,228.039993286133
195422.790326637,5036261.41821422,897,897,195172.790326637,5036511.41821422,195672.790326637,5036011.41821422,5,27,274.070007324219
195422.790326637,5035761.41821422,898,898,195172.790326637,5036011.41821422,195672.790326637,5035511.41821422,6,27,274.690002441406
195422.790326637,5035261.41821422,899,899,195172.790326637,5035511.41821422,195672.790326637,5035011.41821422,7,27,234.75
195422.790326637,5034761.41821422,900,900,195172.790326637,5035011.41821422,195672.790326637,5034511.41821422,8,27,161.5
195422.790326637,5034261.41821422,901,901,195172.790326637,5034511.41821422,195672.790326637,5034011.41821422,9,27,181.459991455078
195422.790326637,5033761.41821422,902,902,195172.790326637,5034011.41821422,195672.790326637,5033511.41821422,10,27,200.619995117188
195422.790326637,5033261.41821422,903,903,195172.790326637,5033511.41821422,195672.790326637,5033011.41821422,11,27,218
195422.790326637,5032761.41821422,904,904,195172.790326637,5033011.41821422,195672.790326637,5032511.41821422,12,27,205.190002441406
195422.790326637,5032261.41821422,905,905,195172.790326637,5032511.41821422,195672.790326637,5032011.41821422,13,27,188.610000610352
195422.790326637,5031761.41821422,906,906,195172.790326637,5032011.41821422,195672.790326637,5031511.41821422,14,27,150.379989624023
195422.790326637,5031261.41821422,907,907,195172.790326637,5031511.41821422,195672.790326637,5031011.41821422,15,27,149.849990844727
195422.790326637,5030761.41821422,908,908,195172.790326637,5031011.41821422,195672.790326637,5030511.41821422,16,27,167.989990234375
195422.790326637,5030261.41821422,909,909,195172.790326637,5030511.41821422,195672.790326637,5030011.41821422,17,27,161.979995727539
195422.790326637,5029761.41821422,910,910,195172.790326637,5030011.41821422,195672.790326637,5029511.41821422,18,27,184.349990844727
195422.790326637,5029261.41821422,911,911,195172.790326637,5029511.41821422,195672.790326637,5029011.41821422,19,27,186.639999389648
195422.790326637,5028761.41821422,912,912,195172.790326637,5029011.41821422,195672.790326637,5028511.41821422,20,27,217.720001220703
195422.790326637,5028261.41821422,913,913,195172.790326637,5028511.41821422,195672.790326637,5028011.41821422,21,27,235.689987182617
195422.790326637,5027761.41821422,914,914,195172.790326637,5028011.41821422,195672.790326637,5027511.41821422,22,27,255.509994506836
195422.790326637,5027261.41821422,915,915,195172.790326637,5027511.41821422,195672.790326637,5027011.41821422,23,27,258.369995117188
195422.790326637,5026761.41821422,916,916,195172.790326637,5027011.41821422,195672.790326637,5026511.41821422,24,27,281.630004882812
195422.790326637,5026261.41821422,917,917,195172.790326637,5026511.41821422,195672.790326637,5026011.41821422,25,27,313.690002441406
195422.790326637,5025761.41821422,918,918,195172.790326637,5026011.41821422,195672.790326637,5025511.41821422,26,27,282.779998779297
195422.790326637,5025261.41821422,919,919,195172.790326637,5025511.41821422,195672.790326637,5025011.41821422,27,27,263.139984130859
195422.790326637,5024761.41821422,920,920,195172.790326637,5025011.41821422,195672.790326637,5024511.41821422,28,27,259.850006103516
195422.790326637,5024261.41821422,921,921,195172.790326637,5024511.41821422,195672.790326637,5024011.41821422,29,27,262.519989013672
195422.790326637,5023761.41821422,922,922,195172.790326637,5024011.41821422,195672.790326637,5023511.41821422,30,27,273.5
195422.790326637,5023261.41821422,923,923,195172.790326637,5023511.41821422,195672.790326637,5023011.41821422,31,27,282.220001220703
195422.790326637,5022761.41821422,924,924,195172.790326637,5023011.41821422,195672.790326637,5022511.41821422,32,27,256.459991455078
195922.790326637,5038761.41821422,925,925,195672.790326637,5039011.41821422,196172.790326637,5038511.41821422,0,28,219.449996948242
195922.790326637,5038261.41821422,926,926,195672.790326637,5038511.41821422,196172.790326637,5038011.41821422,1,28,235.729995727539
195922.790326637,5037761.41821422,927,927,195672.790326637,5038011.41821422,196172.790326637,5037511.41821422,2,28,260.989990234375
