Date,Quantite
2009-02-19,2.286
2009-02-22,7.112
2009-02-27,13.208
2009-03-06,3.302
2009-03-07,1.778
2009-03-08,5.080
2009-03-11,9.652
2009-03-18,0.254
2009-03-22,0.254
2009-03-26,2.286
2009-03-27,2.032
2009-03-29,2.286
2009-03-30,4.572
2009-03-31,0.254
2009-04-01,0.762
2009-04-03,4.572
2009-04-04,3.302
2009-04-06,12.192
2009-04-07,6.858
2009-04-18,1.016
2009-04-20,0.254
2009-04-21,3.048
2009-04-22,9.398
2009-04-23,2.794
2009-04-28,5.842
2009-05-01,9.652
2009-05-02,2.286
2009-05-06,3.810
2009-05-07,9.144
2009-05-09,8.128
2009-05-10,15.494
2009-05-14,2.794
2009-05-16,9.144
2009-05-17,0.762
2009-05-20,0.254
2009-05-27,9.398
2009-05-28,2.286
2009-05-29,13.462
2009-05-30,2.794
2009-05-31,7.366
2009-06-01,1.524
2009-06-02,0.762
2009-06-09,19.304
2009-06-10,0.254
2009-06-12,5.588
2009-06-14,9.398
2009-06-15,4.064
2009-06-18,6.350
2009-06-19,7.112
2009-06-21,0.254
2009-06-25,0.762
2009-06-26,4.064
2009-06-27,1.778
2009-06-28,1.524
2009-06-29,53.848
2009-07-01,1.270
2009-07-02,5.842
2009-07-03,10.160
2009-07-04,28.194
2009-07-06,7.112
2009-07-07,4.572
2009-07-08,1.270
2009-07-11,19.304
2009-07-12,13.462
2009-07-13,1.016
2009-07-14,0.254
2009-07-16,12.954
2009-07-18,10.668
2009-07-21,2.286
2009-07-22,5.588
2009-07-24,1.016
2009-07-26,11.684
2009-07-27,4.064
2009-07-29,7.874
2009-07-30,6.350
2009-07-31,7.620
2009-08-02,6.096
2009-08-04,7.366
2009-08-05,2.540
2009-08-06,4.064
2009-08-07,14.478
2009-08-10,1.778
2009-08-11,4.318
2009-08-18,6.096
2009-08-21,1.270
2009-08-24,0.762
2009-08-29,5.080
2009-08-30,11.938
2009-08-31,0.254
2009-09-13,0.762
2009-09-15,1.270
2009-09-18,2.286
2009-09-22,1.016
2009-09-23,6.350
2009-09-27,19.558
2009-09-28,6.096
2009-09-29,4.064
2009-09-30,0.254
2009-10-03,12.446
2009-10-04,2.540
2009-10-05,5.080
2009-10-07,17.526
2009-10-09,2.032
2009-10-10,2.540
2009-10-11,0.254
2009-10-13,4.318
2009-10-22,11.684
2009-10-24,30.226
2009-10-25,1.778
2009-10-30,1.270
2009-10-31,7.874
2009-11-03,0.762
2009-11-05,0.254
2009-11-14,38.354
2009-11-15,1.524
2009-11-20,20.066
2009-11-21,0.254
2009-11-25,0.508
2009-11-27,27.432
2009-11-28,13.208
2009-11-29,0.254
2009-11-30,8.382
2009-12-01,0.508
2009-12-03,24.892
2009-12-04,1.016
2009-12-07,1.778
2009-12-08,0.254
2009-12-09,0.508
2009-12-10,1.778
2009-12-13,5.842
2009-12-14,0.254
2009-12-15,2.286
2009-12-23,1.016
2009-12-24,2.540
2009-12-26,0.508
2009-12-27,17.526
2009-12-28,6.858
2010-01-01,3.302
2010-01-02,0.254
2010-01-05,1.524
2010-01-15,0.254
2010-01-16,0.762
2010-01-18,0.254
2010-01-25,14.224
2010-01-26,1.016
2010-02-15,0.254
2010-02-18,0.254
2010-02-19,0.254
2010-02-21,0.254
2010-02-24,9.398
2010-02-25,0.254
2010-03-01,1.016
2010-03-21,6.858
2010-03-22,3.810
2010-03-23,26.416
2010-03-24,3.556
2010-03-28,0.762
2010-03-29,23.368
2010-03-30,1.270
2010-03-31,2.286
2010-04-07,12.192
2010-04-09,3.048
2010-04-11,0.254
2010-04-16,9.398
2010-04-17,9.906
2010-04-18,5.588
2010-04-21,0.254
2010-04-27,9.398
2010-04-28,9.398
2010-04-29,0.762
2010-05-01,0.508
2010-05-03,5.588
2010-05-04,0.508
2010-05-06,3.810
2010-05-08,6.096
2010-05-09,2.286
2010-05-14,0.254
2010-05-15,2.540
2010-05-19,0.508
2010-05-29,0.254
2010-06-01,27.940
2010-06-02,2.540
2010-06-03,24.638
2010-06-04,2.286
2010-06-05,7.112
2010-06-06,16.764
2010-06-10,2.286
2010-06-14,6.096
2010-06-16,8.636
2010-06-17,11.684
2010-06-19,0.254
2010-06-20,6.096
2010-06-23,2.286
2010-06-24,11.938
2010-06-28,39.624
2010-06-29,0.508
2010-06-30,2.032
2010-07-01,1.778
2010-07-09,2.286
2010-07-10,35.052
2010-07-13,5.842
2010-07-14,0.508
2010-07-16,9.652
2010-07-17,0.508
2010-07-18,1.016
2010-07-19,7.112
2010-07-22,6.096
2010-07-24,0.508
2010-07-28,1.270
2010-08-02,0.254
2010-08-03,13.970
2010-08-04,8.636
2010-08-05,2.794
2010-08-06,2.286
2010-08-08,6.350
2010-08-09,5.334
2010-08-10,7.112
2010-08-16,6.604
2010-08-17,0.254
2010-08-19,2.032
2010-08-21,0.508
2010-08-22,0.508
2010-08-25,3.048
2010-08-26,4.826
2010-08-28,1.016
2010-09-02,8.382
2010-09-05,0.762
2010-09-07,12.192
2010-09-08,12.446
2010-09-09,9.398
2010-09-12,0.762
2010-09-13,4.572
2010-09-14,0.508
2010-09-16,14.478
2010-09-17,4.826
2010-09-22,0.254
2010-09-24,25.400
2010-09-27,9.652
2010-09-28,12.192
2010-09-29,9.652
2010-09-30,34.544
2010-10-01,40.894
2010-10-06,10.414
2010-10-07,5.842
2010-10-08,1.270
2010-10-15,20.574
2010-10-16,2.794
2010-10-17,0.254
2010-10-21,5.588
2010-10-24,1.016
2010-10-25,3.302
2010-10-27,7.112
2010-10-29,0.762
2010-10-30,5.842
2010-10-31,5.080
2010-11-04,8.382
2010-11-05,12.700
2010-11-08,14.986
2010-11-09,2.032
2010-11-16,0.762
2010-11-17,11.430
2010-11-18,0.254
2010-11-20,0.254
2010-11-22,2.540
2010-11-23,1.778
2010-11-24,0.254
2010-11-26,3.302
2010-11-27,0.762
2010-11-30,1.524
2010-12-01,16.764
2010-12-02,2.032
2010-12-04,3.556
2010-12-12,0.508
2010-12-13,6.604
2010-12-14,1.270
2010-12-16,1.524
2010-12-17,2.540
2010-12-18,0.254
2010-12-19,0.254
2010-12-22,2.286
2010-12-23,0.762
2010-12-24,0.508
2010-12-31,0.762
2011-01-01,2.032
2011-01-02,2.794
2011-01-15,0.254
2011-01-16,1.524
2011-01-17,0.254
2011-01-18,5.588
2011-01-19,5.588
2011-01-20,1.016
2011-01-21,2.794
2011-01-22,0.254
2011-01-25,0.254
2011-01-26,0.508
2011-01-29,0.254
2011-02-03,7.620
2011-02-05,5.588
2011-02-06,9.398
2011-02-07,0.508
2011-02-08,3.048
2011-02-10,0.254
2011-02-13,1.270
2011-02-14,3.048
2011-02-17,0.254
2011-02-18,4.064
2011-02-27,0.508
2011-02-28,7.620
2011-03-02,0.762
2011-03-05,8.128
2011-03-06,23.876
2011-03-07,0.762
2011-03-08,7.112
2011-03-10,6.350
2011-03-11,1.270
2011-03-12,1.270
2011-03-16,0.508
2011-03-18,3.810
2011-03-21,2.032
2011-03-22,1.270
2011-03-24,2.794
2011-04-01,7.366
2011-04-02,0.254
2011-04-04,4.318
2011-04-05,8.128
2011-04-10,1.778
2011-04-11,7.112
2011-04-13,7.112
2011-04-14,2.032
2011-04-16,0.508
2011-04-17,4.064
2011-04-18,0.508
2011-04-20,11.938
2011-04-21,4.318
2011-04-23,0.762
2011-04-26,16.764
2011-04-27,11.430
2011-04-28,9.144
2011-05-03,24.892
2011-05-04,11.938
2011-05-05,2.286
2011-05-06,1.016
2011-05-14,22.098
2011-05-15,28.448
2011-05-16,9.906
2011-05-17,0.508
2011-05-19,0.762
2011-05-21,0.254
2011-05-23,0.508
2011-05-24,0.508
2011-05-26,9.652
2011-05-27,32.258
2011-05-28,17.018
2011-05-29,10.414
2011-06-01,0.254
2011-06-02,0.508
2011-06-11,4.572
2011-06-12,3.556
2011-06-17,1.016
2011-06-18,9.652
2011-06-23,4.318
2011-06-24,11.430
2011-06-25,0.254
2011-06-26,1.016
2011-06-29,3.302
2011-06-30,1.016
2011-07-03,4.064
2011-07-04,0.508
2011-07-06,9.906
2011-07-09,2.032
2011-07-11,7.112
2011-07-12,0.762
2011-07-13,11.430
2011-07-22,0.762
2011-07-26,4.064
2011-07-27,0.254
2011-07-30,0.254
2011-08-02,15.240
2011-08-07,26.416
2011-08-09,1.778
