Date,Quantite
2008-12-24,11.684
2008-12-25,1.016
2008-12-27,5.588
2008-12-28,0.508
2008-12-30,1.778
2009-01-05,0.508
2009-01-07,3.048
2009-01-08,4.064
2009-01-11,1.524
2009-01-19,1.524
2009-01-28,3.302
2009-01-29,1.270
2009-01-30,1.270
2009-02-08,1.778
2009-02-11,0.762
2009-02-12,20.066
2009-02-19,3.048
2009-02-22,8.890
2009-02-27,15.240
2009-03-06,2.286
2009-03-07,2.032
2009-03-08,5.080
2009-03-11,8.382
2009-03-18,0.254
2009-03-22,0.254
2009-03-26,2.540
2009-03-27,2.032
2009-03-29,2.794
2009-03-30,5.588
2009-04-01,0.508
2009-04-02,2.794
2009-04-03,6.350
2009-04-04,2.540
2009-04-06,11.684
2009-04-07,2.286
2009-04-18,1.270
2009-04-20,1.778
2009-04-21,3.302
2009-04-22,6.096
2009-04-23,1.524
2009-04-28,5.588
2009-05-01,12.700
2009-05-02,1.270
2009-05-06,3.810
2009-05-07,8.128
2009-05-09,12.192
2009-05-10,8.890
2009-05-14,4.064
2009-05-16,10.668
2009-05-17,0.508
2009-05-20,0.254
2009-05-27,8.382
2009-05-28,2.540
2009-05-29,12.700
2009-05-30,1.016
2009-05-31,3.810
2009-06-01,1.778
2009-06-02,0.762
2009-06-09,19.812
2009-06-12,5.334
2009-06-13,0.508
2009-06-15,7.620
2009-06-18,5.842
2009-06-19,6.604
2009-06-20,0.254
2009-06-25,0.762
2009-06-26,0.254
2009-06-27,2.540
2009-06-28,0.254
2009-06-29,44.196
2009-07-01,0.762
2009-07-02,2.794
2009-07-03,8.890
2009-07-04,32.512
2009-07-06,16.002
2009-07-07,5.842
2009-07-08,1.524
2009-07-11,23.876
2009-07-12,7.620
2009-07-13,0.762
2009-07-16,19.304
2009-07-18,8.636
2009-07-21,1.778
2009-07-22,6.858
2009-07-24,0.508
2009-07-26,19.812
2009-07-27,4.318
2009-07-29,3.810
2009-07-30,4.572
2009-07-31,9.906
2009-08-02,5.588
2009-08-04,7.366
2009-08-05,2.032
2009-08-06,3.048
2009-08-07,12.192
2009-08-10,13.208
2009-08-11,7.112
2009-08-18,9.144
2009-08-21,2.794
2009-08-22,11.430
2009-08-23,0.508
2009-08-29,4.064
2009-08-30,3.302
2009-09-15,1.778
2009-09-18,2.032
2009-09-22,0.254
2009-09-23,6.604
2009-09-27,25.146
2009-09-28,3.302
2009-09-29,2.286
2009-10-03,8.382
2009-10-04,8.636
